date,nav_base,nav_kd_opt
2022-09-30,1277327119.3625636,1296334232.6232524
2022-10-03,1261623471.7125638,1279292587.6232524
2022-10-04,1269531379.9125638,1286778045.1732523
2022-10-05,1264007080.4125638,1281569078.5232525
2022-10-06,1269752289.6625638,1287588640.5232525
2022-10-07,1256876557.8625636,1274097524.8732524
2022-10-11,1231664357.0625637,1249778567.1232524
2022-10-12,1239020932.9125638,1257099304.2232525
2022-10-13,1207799059.5125637,1227934448.7732525
2022-10-14,1204887489.7125638,1222374914.9232523
2022-10-17,1193130277.9625638,1211603216.5232522
2022-10-18,1197217683.0125637,1216728395.5232525
2022-10-19,1182124143.6125636,1200723455.4732523
2022-10-20,1186761701.8125637,1208079992.6732523
2022-10-21,1204512379.0125637,1224621580.6232524
2022-10-24,1202620690.0625637,1223053786.9732523
2022-10-25,1223305153.1125636,1242896256.5732524
2022-10-26,1222736291.0125637,1244720956.1232524
2022-10-27,1221562701.4625638,1241310425.0232522
2022-10-28,1217214406.7125638,1237801881.7732525
2022-10-31,1223829478.1125636,1243787482.2232523
2022-11-01,1230437353.1625638,1250722049.3232524
2022-11-02,1216133984.9125638,1236005989.3232524
2022-11-03,1205756700.3125637,1224668037.6232524
2022-11-04,1223909117.3125637,1243418990.1732523
2022-11-07,1226611831.6125636,1245519317.1232524
2022-11-08,1236942941.6625638,1256707039.9232523
2022-11-09,1248035933.1625638,1267439350.3732524
2022-11-10,1235457043.0125637,1254052136.2232525
2022-11-11,1264889180.4625638,1283666609.0232525
2022-11-14,1266586164.4625638,1285699910.9232523
2022-11-15,1267960681.4625638,1286140230.4732525
2022-11-16,1253835059.1561382,1270306928.9442291
2022-11-17,1248555827.1385086,1264410369.7706707
2022-11-18,1242315154.729669,1258232629.336785
2022-11-21,1244308646.3901556,1259220267.3098495
2022-11-22,1249679307.6401556,1265500709.5598495
2022-11-23,1253934500.9901557,1269591199.5598495
2022-11-24,1271567664.0401556,1287928239.4098494
2022-11-25,1274248209.7401557,1288663279.5098495
2022-11-28,1258729506.0435305,1273864727.7488356
2022-11-29,1275491418.9935303,1290226623.9488356
2022-11-30,1294236437.2935305,1309646440.8988354
2022-12-01,1291139200.45446,1305868770.8488355
2022-12-02,1278067734.5044599,1293060006.1988354
2022-12-05,1274236547.8544598,1288833379.4488356
2022-12-06,1263579935.0944965,1277827881.1946938
2022-12-07,1283291901.3444965,1296985923.294694
2022-12-08,1277220606.3944967,1292557183.344694
2022-12-09,1284596759.4508576,1299118092.4446938
2022-12-12,1286834139.7508576,1301033897.2446938
2022-12-13,1269888611.1508577,1284434226.3946939
2022-12-14,1284862425.1008575,1299695195.4446938
2022-12-15,1285060779.8664408,1298440166.5804284
2022-12-16,1276315910.2923439,1289811488.1466641
2022-12-19,1284121261.9751241,1295348064.6466641
2022-12-20,1280363091.0751243,1291438334.2049458
2022-12-21,1276618012.0751243,1288620068.6549456
2022-12-22,1286418866.0751243,1297361688.2049458
2022-12-23,1275168618.6751242,1286468671.6049457
2022-12-26,1280390117.8751242,1291871131.1549459
2022-12-27,1283669358.4751241,1294701593.4549458
2022-12-28,1276219005.7251241,1286099409.7049458
2022-12-29,1268305720.275124,1279116752.5049458
2022-12-30,1273953294.5751243,1284759026.4549458
2023-01-03,1283314375.3751242,1294324524.2549458
2023-01-04,1283258227.525124,1294248209.6049457
2023-01-05,1287028778.0751243,1298704693.6049457
2023-01-06,1292068994.0751243,1303755510.6549456
2023-01-09,1320647720.4751241,1333158456.8549457
2023-01-10,1324193423.5949597,1336571799.1549456
2023-01-11,1307954545.8949597,1318513127.7549458
2023-01-12,1294601560.7449598,1305763770.2049458
2023-01-13,1295973006.7491457,1308129637.3549457
2023-01-16,1313368553.978955,1325083859.5920281
2023-01-17,1302328694.8289552,1315306915.8920283
2023-01-30,1325256188.3789551,1339455005.9420283
2023-01-31,1293650610.178955,1308049481.0920281
2023-02-01,1301219758.5789552,1316472950.0920281
2023-02-02,1299119674.8615751,1316143310.2420282
2023-02-03,1299322739.911575,1315187822.1920283
2023-02-06,1290561392.461575,1306312339.2420282
2023-02-07,1291547000.311575,1308056299.170782
2023-02-08,1292748688.311575,1309387623.420782
2023-02-09,1291100432.6437447,1308010421.910669
2023-02-10,1298150041.9670818,1315224823.643326
2023-02-13,1303186008.4120772,1322274090.0894713
2023-02-14,1313948790.8240693,1332383543.1559207
2023-02-15,1300239860.435346,1318598704.7662234
2023-02-16,1305040422.6353457,1323110254.8451378
2023-02-17,1305477113.724676,1324292243.4716136
2023-02-20,1313940720.378096,1332786547.742415
2023-02-21,1306692069.798033,1325078632.9302146
2023-02-22,1310128724.4470558,1328996498.5743806
2023-02-23,1312969740.8247147,1331378332.8117478
2023-02-24,1307321748.8175125,1324423983.4965503
2023-03-01,1307089191.4175124,1324619736.617488
2023-03-02,1305173319.6154573,1321477378.2329571
2023-03-03,1306986787.5631802,1322635795.6052203
2023-03-06,1314883057.0380783,1330879608.1118731
2023-03-07,1322481209.2370849,1338283098.8237638
2023-03-08,1317851680.1108868,1334396257.3162982
2023-03-09,1311456484.3881261,1327852845.8856509
2023-03-10,1299390661.0366135,1315610492.5831444
2023-03-13,1298135763.4324129,1313608750.6978846
2023-03-14,1279448516.9908612,1295591779.4882224
2023-03-15,1274247656.8908613,1289850269.9882224
2023-03-16,1257340931.4786105,1273907030.5882225
2023-03-17,1261189608.4786105,1278640600.5382223
2023-03-20,1256200892.6917195,1274269037.7382224
2023-03-21,1267941259.4917197,1285234417.7835999
2023-03-22,1285152622.1417196,1302693106.9835997
2023-03-23,1289279058.1402345,1307786670.4335997
2023-03-24,1290281379.3902345,1309428794.2335997
2023-03-27,1290205175.2902346,1309016649.9835997
2023-03-28,1289238838.6902344,1307412578.9835997
2023-03-29,1295488460.6902344,1313385492.2335997
2023-03-30,1291738107.3402345,1310033551.7335997
2023-03-31,1298418244.1902344,1317037312.0835998
2023-04-06,1305081132.3402345,1323195782.0335996
2023-04-07,1302894630.7402344,1320391010.390432
2023-04-10,1308241894.3902345,1326035838.040432
2023-04-11,1315272026.0902345,1333273394.690432
2023-04-12,1311412233.6402345,1329741283.790432
2023-04-13,1318409117.1457894,1335693565.640432
2023-04-14,1324674081.7457893,1342714229.440432
2023-04-17,1322279267.8457894,1339985581.3904321
2023-04-18,1326956704.3957894,1345721964.290432
2023-04-19,1326666546.1457894,1344957109.440432
2023-04-20,1324564813.9374733,1341829245.012421
2023-04-21,1328560465.0642107,1345216044.6591146
2023-04-24,1330402139.9469526,1347354876.8198948
2023-04-25,1326380932.5561004,1343109569.519822
2023-04-26,1333804988.451276,1350431723.719822
2023-04-27,1326412691.7597342,1343224060.299801
2023-04-28,1294917834.1271238,1315154363.0315733
2023-05-02,1293457727.7039855,1314443422.8815734
2023-05-03,1291394901.2079167,1312297888.4147525
2023-05-04,1297638246.7204106,1318880415.3788996
2023-05-05,1299411782.2704105,1320471297.2788994
2023-05-08,1300260033.0704105,1321613903.0788996
2023-05-09,1303724776.4204104,1325229643.0788996
2023-05-10,1310421977.9674993,1331989861.1790977
2023-05-11,1306392314.1736894,1328359171.2290976
2023-05-12,1293750433.7681477,1315391545.3862507
2023-05-15,1297739133.6564581,1319802261.2886074
2023-05-16,1309011294.1064582,1331693342.7386074
2023-05-17,1323812031.7564583,1346992207.5886075
2023-05-18,1333975057.9064581,1357253000.3886075
2023-05-19,1343445183.4759274,1365951745.0886073
2023-05-22,1338445658.9759274,1362055052.7886074
2023-05-23,1339539013.4405656,1363007451.771521
2023-05-24,1333138389.9875298,1356426767.671521
2023-05-26,1324970832.3831363,1348743919.571521
2023-05-29,1322855250.20787,1347256897.8118424
2023-05-30,1324379479.9892552,1348863572.7882612
2023-05-31,1321665992.8742805,1345351659.502223
2023-06-01,1318117556.9491103,1341513495.202223
2023-06-02,1325282815.89911,1348862534.8522232
2023-06-05,1332472932.14911,1356806600.452223
2023-06-06,1329884514.0491102,1354109984.8522232
2023-06-07,1335902624.1991103,1361086310.6022232
2023-06-08,1334738746.3314865,1360420265.1186495
2023-06-09,1334258917.6314867,1360791505.1686494
2023-06-12,1336904827.6276512,1363308752.6234612
2023-06-13,1346268109.0837996,1372577875.4092066
2023-06-14,1344605893.791398,1370467209.1092067
2023-06-15,1342427312.4413981,1368148244.8592067
2023-06-16,1330470234.541398,1355741576.8592067
2023-06-19,1337298634.641398,1362654535.8592067
2023-06-20,1335721617.9413981,1362005451.6592066
2023-06-21,1341522898.641398,1368043735.4592068
2023-06-26,1335433308.391398,1362138316.8592067
2023-06-27,1330030898.541398,1356548926.4592066
2023-06-28,1330469353.091398,1357764666.0592067
2023-06-29,1334597887.4413981,1362872943.6092067
2023-06-30,1333788291.891398,1361325231.6592066
2023-07-03,1331416649.841398,1359702929.5092068
2023-07-04,1331400001.841398,1360275004.7592068
2023-07-05,1327363756.641398,1356014766.1592066
2023-07-06,1303375743.4413981,1331347250.9592068
2023-07-07,1294039034.141398,1322193630.6092067
2023-07-10,1290690038.541398,1318278311.7092066
2023-07-11,1314036927.641398,1342300852.0092068
2023-07-12,1319728019.341398,1348834138.7092068
2023-07-13,1320741472.741398,1349786017.2092068
2023-07-14,1336055130.6913981,1366069369.6092067
2023-07-17,1341655596.291398,1371261306.2592068
2023-07-18,1341010630.541398,1371538708.2092066
2023-07-19,1334962709.091398,1364673822.4592068
2023-07-20,1344960468.841398,1375174738.1592066
2023-07-21,1336652734.041398,1367066710.0092068
2023-07-24,1326989977.091398,1357291908.7092066
2023-07-25,1337946204.491398,1368316724.4092066
2023-07-26,1345005687.141398,1376230175.2092066
2023-07-27,1352520008.041398,1384237453.9092066
2023-07-28,1348354418.641398,1380461127.8092067
2023-07-31,1350548995.491398,1383089067.4092066
2023-08-01,1365532259.1913981,1397916637.7092066
2023-08-02,1341478529.141398,1373052100.0592067
2023-08-04,1344917673.351572,1375863911.806052
2023-08-07,1348296280.451572,1380111266.0833035
2023-08-08,1339428905.951572,1371172500.0899763
2023-08-09,1349452383.251572,1381231429.1081994
2023-08-10,1347268386.311572,1378587261.928806
2023-08-11,1344055935.0444221,1373955514.2520783
2023-08-14,1331548283.2149558,1360121176.2691298
2023-08-15,1318694098.864956,1346932930.76913
2023-08-16,1301161426.1649559,1328430444.1691298
2023-08-17,1293687161.6377447,1321149526.54913
2023-08-18,1291829456.85655,1319875063.54913
2023-08-21,1294080587.20655,1321705729.04913
2023-08-22,1292874293.3065498,1320302323.2491298
2023-08-23,1289749943.45655,1317479428.9491298
2023-08-24,1292294153.90655,1321499547.7491298
2023-08-25,1283702544.5065498,1312522164.7491298
2023-08-28,1296727831.0065498,1325819341.84913
2023-08-29,1296484931.15655,1326664741.7491298
2023-08-30,1301847272.45655,1331397650.1491299
2023-08-31,1282336949.95655,1311862909.9491298
2023-09-01,1287596986.20655,1317068092.4491298
2023-09-04,1294444003.7565498,1323942043.54913
2023-09-05,1290512063.45655,1319868217.2491298
2023-09-06,1280834375.15655,1309814241.6491299
2023-09-07,1281510306.4057407,1311040234.2855365
2023-09-08,1284326692.3057406,1314039008.6855366
2023-09-11,1292678436.5557406,1321751703.5855365
2023-09-12,1302565374.3057406,1331803774.6855364
2023-09-13,1302833008.1057405,1332155832.9855366
2023-09-14,1323287651.7557406,1353352496.2855365
2023-09-15,1316277355.2557406,1346895004.5855365
2023-09-18,1314466009.9557407,1345745193.0855365
2023-09-19,1309559072.9557407,1341143880.3855364
2023-09-20,1311004178.0720336,1342186551.4967735
2023-09-21,1293354628.6679096,1324047654.519744
2023-09-22,1300394684.2276921,1331399653.557394
2023-09-25,1304253097.449153,1335825300.7342656
2023-09-26,1293674475.7991529,1325107256.1342657
2023-09-27,1290679464.3517356,1321980503.098695
2023-09-28,1290677746.3146198,1322171624.3517954
2023-10-02,1292684347.5146196,1323883102.8517954
2023-10-03,1288232876.3646197,1319576397.2517953
2023-10-04,1270657549.8646197,1300953909.7517953
2023-10-05,1280100034.4214249,1311397055.9464073
2023-10-06,1291089223.4714248,1322147720.7464073
2023-10-11,1318592730.7714248,1350094394.0464072
2023-10-12,1330331718.621425,1361931028.8464072
2023-10-13,1316054808.3214247,1347415277.2464073
2023-10-16,1320495084.2747908,1352377325.1990132
2023-10-17,1317944474.6747906,1349719639.9990132
2023-10-18,1311524539.216187,1344074320.227196
2023-10-19,1305835452.516187,1337121802.727196
2023-10-20,1289381693.0842807,1320080509.6661952
2023-10-23,1286099283.4352481,1315739849.8634725
2023-10-24,1283442433.535248,1313705332.5634723
2023-10-25,1280975336.008235,1310616899.7557352
2023-10-26,1270229154.708235,1299451555.9557352
2023-10-27,1282445457.2862434,1311950496.3101842
2023-10-30,1273677542.5383084,1302956296.4324827
2023-10-31,1275362629.4928913,1305184369.3324828
2023-11-01,1281124294.218693,1310798242.9892592
2023-11-02,1297300823.3386538,1328323531.1297832
2023-11-03,1308687384.652808,1339981276.6297832
2023-11-06,1315233202.752808,1347036679.5779996
2023-11-07,1313977528.5130467,1345935944.8502445
2023-11-08,1313868939.740214,1346103795.4336417
2023-11-09,1308830528.0902143,1341673061.3336415
2023-11-10,1312045143.3101592,1344003598.1749284
2023-11-13,1314394290.0601592,1346499951.7749283
2023-11-14,1316760608.8350418,1348926784.5214107
2023-11-15,1338887342.3350418,1370253614.1214108
2023-11-16,1341318620.954061,1373528512.2240362
2023-11-17,1345332593.7494261,1377135719.6535327
2023-11-20,1346271277.6434383,1377864620.1529448
2023-11-21,1361183216.2638414,1393793956.037812
2023-11-22,1357769310.1418798,1390464535.1544404
2023-11-23,1357236518.713428,1389547495.545625
2023-11-24,1360286909.7916162,1391802601.3415225
2023-11-27,1358337385.8916163,1389830486.6415224
2023-11-28,1369580412.3416162,1400814212.7415226
2023-11-29,1364895934.8416162,1395224300.8415225
2023-11-30,1374773674.3416162,1405300904.9415224
2023-12-01,1358403641.8916163,1388010203.9415224
2023-12-04,1359049891.1916163,1389489406.9415224
2023-12-05,1362261912.1405878,1392372704.9120991
2023-12-06,1372245644.6311283,1402931240.3520386
2023-12-07,1361518490.8506544,1391557314.7041645
2023-12-08,1367055520.9890845,1397386170.8929975
2023-12-11,1368101916.4390845,1397359969.0929976
2023-12-12,1370706376.4890845,1400852943.5929973
2023-12-13,1367689376.4890845,1396999299.3929975
2023-12-14,1380783391.3890843,1411074399.2929974
2023-12-15,1372728242.2411997,1403037953.1351807
2023-12-18,1375003472.4053612,1404350853.3539915
2023-12-19,1368881526.6440578,1398714678.3932428
2023-12-20,1355157978.555767,1384994354.445856
2023-12-21,1348664386.0401123,1377562870.609051
2023-12-22,1350981075.523949,1379930680.1090508
2023-12-25,1356593732.3960307,1386347503.589389
2023-12-26,1368081676.376801,1397223154.789389
2023-12-27,1373874708.076801,1403403298.689389
2023-12-28,1381108310.326801,1410656370.689389
2023-12-29,1378695258.576801,1408353537.6893892
2024-01-02,1378697117.726801,1408507474.589389
2024-01-03,1357458372.376801,1386687145.4893892
2024-01-04,1357266548.876801,1386735156.089389
2024-01-05,1360076266.576801,1389786986.3893893
2024-01-08,1370277353.826801,1400661620.189389
2024-01-09,1360700291.026801,1391780923.089389
2024-01-10,1359015333.476801,1389825736.7893891
2024-01-11,1365189888.026801,1395316432.8893893
2024-01-12,1359777307.5443034,1389809310.3316853
2024-01-15,1354087973.3159716,1384161565.2756784
2024-01-16,1333784660.7149553,1364251036.1935685
2024-01-17,1309294114.435002,1338203572.3935685
2024-01-18,1315050041.935002,1344887034.2935686
2024-01-19,1326054398.885002,1356059050.5935683
2024-01-22,1330278069.935002,1360633140.9935684
2024-01-23,1333515022.935002,1363040775.4935687
2024-01-24,1335814121.335002,1365164898.3935685
2024-01-25,1337827997.885002,1367175181.9935684
2024-01-26,1349972318.785002,1379829418.3935685
2024-01-29,1355369976.7696245,1385028618.6935685
2024-01-30,1342382243.8696244,1371913471.0935686
2024-01-31,1341813996.8696244,1370511335.5963635
2024-02-01,1353718680.8696244,1382328647.9963634
2024-02-02,1357114884.0696244,1385559778.8963633
2024-02-05,1351838260.8696244,1379999730.1963634
2024-02-15,1361565549.4196243,1390313373.4963634
2024-02-16,1361371740.4262276,1390378721.8963635
2024-02-19,1369581879.8762276,1399192488.5446703
2024-02-20,1369998346.5762274,1400229738.2446704
2024-02-21,1366113431.0762274,1396020336.0446703
2024-02-22,1365250089.0262275,1395920470.9446704
2024-02-23,1367163331.8262274,1397167542.7446704
2024-02-26,1360876131.1762276,1391011817.0446703
2024-02-27,1369074515.2428665,1398522764.8446705
2024-02-29,1377165059.9428666,1407220044.7446704
2024-03-01,1370220441.7928665,1400294792.6446705
2024-03-04,1374100002.4928663,1405091360.1446702
2024-03-05,1374861906.0428665,1406528966.6446702
2024-03-06,1382090807.9428663,1414200802.9918253
2024-03-07,1388012715.8428664,1419790751.6918254
2024-03-08,1399815548.5428665,1432529570.3918254
2024-03-11,1397842270.5928664,1430313411.8918254
2024-03-12,1402902504.4928665,1435573433.8918254
2024-03-13,1409945665.0928664,1443362420.3918252
2024-03-14,1438431935.0928664,1471131132.8918254
2024-03-15,1443522973.2428665,1475537239.3918254
2024-03-18,1442219299.1290874,1473757625.832278
2024-03-19,1433590131.6787405,1464676442.3322783
2024-03-20,1422350209.1287405,1453915763.6040535
2024-03-21,1448734918.6787405,1480197839.5040536
2024-03-22,1444059572.2287405,1474598653.3040535
2024-03-25,1442351606.5287404,1472805575.4040534
2024-03-26,1452225791.7287405,1483434483.8040535
2024-03-27,1451187768.4287405,1482398896.6040535
2024-03-28,1443676191.1287405,1474663731.1040535
2024-03-29,1456913922.3287406,1487913392.2040534
2024-04-01,1459117505.3787405,1490205893.8040535
2024-04-02,1460277618.7787404,1490688485.7040534
2024-04-03,1440770627.4787405,1470907173.9040537
2024-04-08,1454324975.2263699,1484379494.3040535
2024-04-09,1464970217.62637,1495819436.7040536
2024-04-10,1463602406.07637,1494767116.3040535
2024-04-11,1463253419.02637,1493486267.4040534
2024-04-12,1452982846.82637,1483392764.0040536
2024-04-15,1447661368.17637,1477752164.3040535
2024-04-16,1415037503.92637,1444920318.9040537
2024-04-17,1418091049.87637,1447758725.1040535
2024-04-18,1429549123.9763699,1459191490.7040536
2024-04-19,1397330760.2263699,1426713034.3040535
2024-04-22,1424737797.3201466,1454258039.934336
2024-04-23,1437028254.876966,1467016615.4749637
2024-04-24,1433502800.7179167,1462511206.0882301
2024-04-25,1413601993.017917,1442780276.88823
2024-04-26,1418818367.1679168,1448140884.48823
2024-04-29,1462609645.1179168,1491805588.0882301
2024-04-30,1470921563.767917,1499119939.28823
2024-05-02,1490335568.9679167,1516856889.0882301
2024-05-03,1493899761.5344083,1520513674.212487
2024-05-06,1551812669.6421945,1577405279.8866744
2024-05-07,1555856688.8505757,1580711062.4285736
2024-05-08,1558209781.6505756,1583397104.9285736
2024-05-09,1538249125.3005757,1563529509.9285734
2024-05-10,1585172991.9505756,1608017859.6285737
2024-05-13,1585578256.3505757,1608777645.3285735
2024-05-14,1577411855.2505758,1599646634.6285737
2024-05-15,1579388818.816692,1602570556.7566583
2024-05-16,1579804567.8078322,1602969345.2348063
2024-05-17,1578524958.6078322,1601924111.8348062
2024-05-20,1575366403.5578322,1599118559.6348062
2024-05-21,1559321431.7054584,1583584718.3155904
2024-05-22,1564476176.632074,1588540647.3807385
2024-05-23,1559235721.1178243,1582690975.9956298
2024-05-24,1553343388.0678241,1576729594.6956296
2024-05-27,1559746433.8779993,1582353814.4405882
2024-05-28,1558506485.9279993,1581253605.8405883
2024-05-29,1532014577.9779994,1554243632.0405884
2024-05-30,1516206971.7779994,1538914941.4405882
2024-05-31,1525636058.373039,1547802713.1545029
2024-06-03,1519399169.595588,1543133496.179971
2024-06-04,1502912416.1955879,1527034106.879971
2024-06-05,1515002042.395588,1538493894.379971
2024-06-06,1531967906.7455878,1555519295.579971
2024-06-07,1543763361.645588,1566372024.9799712
2024-06-11,1539544172.645588,1562153409.8799713
2024-06-12,1542115016.9455879,1565137389.2799711
2024-06-13,1554699589.145588,1577710492.679971
2024-06-14,1569497977.995588,1591936909.579971
2024-06-17,1574604948.295588,1597267743.279971
2024-06-18,1594617818.545588,1617076442.4799712
2024-06-19,1612112189.545588,1633668304.1799712
2024-06-20,1616112657.795296,1637693099.549383
2024-06-21,1617912793.195296,1639184515.949383
2024-06-24,1622436463.445296,1643755734.1493828
2024-06-25,1611900440.495296,1634717887.249383
2024-06-26,1607206882.195296,1629487569.049383
2024-06-27,1609395264.695296,1631515316.149383
2024-06-28,1615449901.795296,1637662819.049383
2024-07-01,1626226897.695296,1648585281.749383
2024-07-02,1618155104.995296,1640952248.4493828
2024-07-03,1650510678.245296,1676356357.4493828
2024-07-04,1658887079.395296,1682697012.749383
2024-07-05,1657841748.2952962,1682068090.549383
2024-07-08,1682821923.745296,1705935052.3493829
2024-07-09,1668025293.045296,1691021105.049383
2024-07-10,1666630058.645296,1689802395.7493827
2024-07-11,1686816433.3452961,1709336519.8493829
2024-07-12,1680125169.0952961,1703107107.549383
2024-07-15,1686568605.995296,1708919564.049383
2024-07-16,1679616908.395296,1702358709.049383
2024-07-17,1668424825.895296,1691772180.949383
2024-07-18,1683305692.295296,1707405526.949383
2024-07-19,1667255115.6973412,1690766953.4720805
2024-07-22,1656002150.8690093,1679911516.1578379
2024-07-23,1684652985.8353882,1707746106.272623
2024-07-26,1659177397.7908785,1683470159.7705894
2024-07-29,1682603907.4322608,1706333357.2238734
2024-07-30,1663881669.7152824,1688148487.2382877
2024-07-31,1681779746.6152825,1705290061.8490624
2024-08-01,1711664211.5152824,1733009907.6732287
2024-08-02,1690456113.4316747,1712253663.074424
2024-08-05,1594763307.771942,1621628852.2521803
2024-08-06,1632324933.2549,1659102534.44234
2024-08-07,1635247642.3407872,1661701840.8336046
2024-08-08,1614549535.4311483,1639821939.6954534
2024-08-09,1640625658.8050892,1665709467.4009082
2024-08-12,1648293031.2129273,1674277868.9508767
2024-08-13,1610070556.0485978,1638496668.6287172
2024-08-14,1624149680.4127061,1652176248.5287173
2024-08-15,1614801333.3275719,1641850946.835812
2024-08-16,1635817680.727572,1662518728.385812
2024-08-19,1636665146.9275718,1663946654.7858121
2024-08-20,1652500352.6775718,1677195938.785812
2024-08-21,1645543909.1301088,1673056531.335812
2024-08-22,1654239810.2980103,1681145673.985812
2024-08-23,1648005871.6480105,1676215119.285812
2024-08-26,1651094141.1480105,1679954396.085812
2024-08-27,1647164605.0480106,1677228212.635812
2024-08-28,1640524142.7980103,1670861581.3858118
2024-08-29,1630403189.7583504,1658913346.4077013
2024-08-30,1641163296.5583503,1669425942.807701
2024-09-02,1641310020.2871473,1670207155.697646
2024-09-03,1636910541.0852668,1666297651.2823548
2024-09-04,1604079124.792507,1633323514.9584038
2024-09-05,1626979782.035994,1655882677.3028376
2024-09-06,1641252530.9054515,1670357167.8366692
2024-09-09,1630831239.5494373,1661626683.1444893
2024-09-10,1639354408.9615736,1669819527.848928
2024-09-11,1631709176.5121386,1662140897.4439254
2024-09-12,1647185278.9796498,1676237091.3020918
2024-09-13,1646254022.3429055,1676381483.3104427
2024-09-16,1646641969.3160214,1676913319.2104428
2024-09-18,1644862141.666021,1675621521.9104426
2024-09-19,1658595204.0160213,1687358890.4104428
2024-09-20,1661501072.4660213,1691059476.3604426
2024-09-23,1674245588.5660212,1703733793.6604426
2024-09-24,1675306728.3160212,1705408315.9104426
2024-09-25,1675027802.6160214,1704698920.0104427
2024-09-26,1677485676.2704096,1707450430.9604428
2024-09-27,1664059401.8204095,1693491055.4104428
2024-09-30,1655086022.155974,1683974172.6733532
2024-10-01,1652597437.555974,1681906417.7733533
2024-10-04,1641527574.1059737,1669293525.9233532
2024-10-07,1650440531.9686294,1678865319.1733532
2024-10-08,1630064653.5593998,1658914602.843376
2024-10-09,1629031754.1497483,1657344679.1203287
2024-10-11,1633169669.0497484,1661368896.9703288
2024-10-14,1646723977.8277793,1674236214.3221164
2024-10-15,1670255980.1154642,1697361452.7221165
2024-10-16,1644272611.3654644,1672755594.3721166
2024-10-17,1651353596.1654644,1680910803.6721165
2024-10-18,1673532191.9154644,1702721315.9721165
2024-10-21,1657227499.2225723,1685861907.9621952
2024-10-22,1668716802.7195525,1696937757.617262
2024-10-23,1643882932.112317,1672382981.055577
2024-10-24,1644659018.6130455,1673031143.105577
2024-10-25,1640143383.3732798,1669337593.6209342
2024-10-28,1646667874.4735708,1675992118.7209344
2024-10-29,1632679859.873571,1662232529.5209343
2024-10-30,1638152706.7735705,1667577423.1209342
2024-11-01,1619803961.0735707,1648817318.7209342
2024-11-04,1635741658.9735708,1665663903.8209343
2024-11-05,1641370593.4735708,1671141128.2209342
2024-11-06,1635426445.2235708,1664436606.5709343
2024-11-07,1638589158.623571,1667577919.5709343
2024-11-08,1648441452.7924616,1676706743.643524
2024-11-11,1647067636.9924617,1675780450.0935237
2024-11-12,1634694509.3924618,1663076560.2435238
2024-11-13,1639282780.1200542,1667762472.3435237
2024-11-14,1626072906.9200544,1654092976.943524
2024-11-15,1627719262.9200544,1657778201.1935236
2024-11-18,1628038543.1200542,1659391978.5935237
2024-11-19,1643863592.9200544,1675388409.9435236
2024-11-20,1631569094.0200543,1663462210.0935237
2024-11-21,1643226726.8700545,1672752610.8435237
2024-11-22,1644627603.9067943,1675264904.1869516
2024-11-25,1649279621.3897035,1680922813.7546003
2024-11-26,1648012724.3397038,1678552091.5546
2024-11-27,1671212829.5897036,1699796812.7046
2024-11-28,1667428247.4397035,1695526419.5046
2024-11-29,1662304029.7897036,1690230355.0546002
2024-12-02,1681252678.4397037,1707596190.0046
2024-12-03,1712707934.2397037,1739054202.8546002
2024-12-04,1714528780.6397038,1740997588.4546
2024-12-05,1715901384.6397035,1742744968.2546
2024-12-06,1719574207.9397035,1745343943.4046001
2024-12-09,1736822860.0897036,1761463730.4546
2024-12-10,1721167347.1897037,1746301805.8546002
2024-12-11,1708087848.8897035,1732828711.1546001
2024-12-12,1716972676.2897036,1741698802.4046001
2024-12-13,1710565639.2397037,1735558680.0046003
2024-12-16,1707149321.3897038,1733139134.3546
2024-12-17,1689263792.2397037,1715716354.5046003
2024-12-18,1672075479.5816977,1698492463.430164
2024-12-19,1646471805.2316976,1673984234.8801641
2024-12-20,1637457789.8816977,1664730246.7801642
2024-12-23,1681788782.1316977,1706925559.6301641
2024-12-24,1684742586.1816976,1710829726.3801641
2024-12-25,1666930998.5384135,1693622237.3485768
2024-12-26,1678878607.7884135,1704559910.5985768
2024-12-27,1676255030.6384134,1702227682.4485767
2024-12-30,1687027466.3384135,1711709415.6485767
2024-12-31,1666895331.2884133,1692512386.4985766
2025-01-02,1671435790.2384133,1695276609.6985767
2025-01-03,1670991862.6384134,1695913102.3985767
2025-01-06,1708512666.3384135,1732775246.8485765
2025-01-07,1698257263.1384134,1722690649.6985767
2025-01-08,1700643826.9384134,1724988751.7985768
2025-01-09,1709772859.6384137,1732745317.1985767
2025-01-10,1700232139.4384134,1723404957.7985768
2025-01-13,1691017327.7884135,1714121178.948577
2025-01-14,1721057101.8384132,1743345070.2985768
2025-01-15,1719458252.0384133,1741563268.8985767
2025-01-16,1729595306.9426537,1752223575.7299745
2025-01-17,1723765564.6351752,1745937713.9771717
2025-01-20,1718006799.9351754,1740394471.0271716
2025-01-21,1737348395.7851753,1759248860.7771714
2025-01-22,1753227391.4851754,1773164150.5271716
2025-02-03,1752067642.2351754,1772888847.1271715
2025-02-04,1738655523.4351754,1759172764.3771715
2025-02-05,1743981230.637963,1764601643.1771717
2025-02-07,1746401473.7379632,1767029694.7609572
2025-02-10,1745227848.987963,1765393920.860957
2025-02-11,1731981867.7879632,1752716877.7609572
2025-02-12,1740027450.937963,1760888256.660957
2025-02-13,1745807660.8379629,1766335224.610957
2025-02-14,1733561229.0373905,1755045818.7695358
